id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price_per_room
971863454098146800,https://www.airbnb.com/rooms/971863454098146823,20241204171216,1733270400000,city scrape,Modern SF Condo w/ Magical Views,Modern and meticulously maintained two-bedroom home in a two-unit condo building; great views and located on one of the most desirable streets on the western slope of Bernal Heights! Behind the Mid-century facade is a contemporary and inviting floor plan that opens to gorgeous wood floors and a wall of windows accentuating the magnificent panoramic views and illuminating the living area with an abundance of natural light.,,https://a0.muscache.com/pictures/miso/Hosting-971863454098146823/original/338942e8-53ad-421d-b939-9e1344c8575f.jpeg,1717251,https://www.airbnb.com/users/show/1717251,Marissa,1328572800000,"San Francisco, CA",I love to travel and meet new people.  I am happy to answer any questions about my rentals or about the SF Bay Area.  :),within a few hours,100%,75%,t,https://a0.muscache.com/im/users/1717251/profile_pic/1386467559/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1717251/profile_pic/1386467559/original.jpg?aki_policy=profile_x_medium,Bernal Heights,2,6,"['email', 'phone', 'work_email']",t,t,,Bernal Heights,,37.74351,-122.41723,Entire rental unit,Entire home/apt,2,1,1 bath,2,2,"[""Heating"", ""Fast wifi \u2013 501 Mbps"", ""Shampoo"", ""Coffee"", ""Bed linens"", ""Wine glasses"", ""Room-darkening shades"", ""Smoke alarm"", ""Dining table"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""City skyline view"", ""First aid kit"", ""Clothing storage"", ""Patio or balcony"", ""Iron"", ""Oven"", ""Hot water"", ""Laundromat nearby"", ""Freezer"", ""Cleaning available during stay"", ""Microwave"", ""Cleaning products"", ""Hangers"", ""Extra pillows and blankets"", ""Toaster"", ""Kitchen"", ""Self check-in"", ""Conditioner"", ""Private entrance"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Paid street parking off premises"", ""Lockbox"", ""Dedicated workspace"", ""Fire extinguisher"", ""Long term stays allowed"", ""Refrigerator"", ""Exterior security cameras on property"", ""Cooking basics"", ""Baking sheet"", ""Stove"", ""Coffee maker"", ""Ethernet connection"", ""Hot water kettle"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Essentials""]",$165.00,30,365,30,30,365,365,30,365,,t,0,1,1,244,1733270400000,1,1,0,1720915200000,1720915200000,5,5,5,5,5,5,5,,f,2,2,0,0,0.21,82.50
47216046,https://www.airbnb.com/rooms/47216046,20241204171216,1733270400000,city scrape,Chic Mission house w/ terrace (the Letterpress),"Welcome to the Letterpress! Built in the '30s this building served for years as a family's home and printing business. Today the former printshop on the first floor is an art studio and the living space above it is available for you to live and create. This is a standalone house! On a residential street in the hot mission district, you have great weather which you can enjoy on the rear roof terrace and ready access to all the city offers. 1 GB fiber wifi internet.","The mission is well known, with great weather, famous parks such as Dolores park, restaurants from the high end to burritos, and easy transportation.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDcyMTYwNDY%3D/original/d2e1e072-16b4-4e7a-a769-d0935da7e2b9.jpeg,217728,https://www.airbnb.com/users/show/217728,Izak,1283126400000,"San Francisco, CA","Live in San Francisco, painter and entrepreneur, from Colorado and New York",within a day,100%,50%,f,https://a0.muscache.com/im/users/217728/profile_pic/1283205484/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/217728/profile_pic/1283205484/original.jpg?aki_policy=profile_x_medium,Mission District,1,2,"['email', 'phone']",t,t,Neighborhood highlights,Mission,,37.76736,-122.41925,Entire home,Entire home/apt,3,1,1 bath,2,1,"[""Wifi"", ""Heating"", ""Clothing storage: walk-in closet and closet"", ""Shampoo"", ""Coffee"", ""Bed linens"", ""Room-darkening shades"", ""Smoke alarm"", ""Dishwasher"", ""Dryer"", ""Bathtub"", ""Oven"", ""Private patio or balcony"", ""Hot water"", ""Freezer"", ""Microwave"", ""Cleaning products"", ""Hangers"", ""Extra pillows and blankets"", ""Kitchen"", ""Conditioner"", ""Window AC unit"", ""Body soap"", ""Free residential garage on premises"", ""TV with Netflix, Hulu, Roku, Disney+, HBO Max, Amazon Prime Video"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Dedicated workspace"", ""Long term stays allowed"", ""Washer"", ""Refrigerator"", ""Gas stove"", ""Exterior security cameras on property"", ""Cooking basics"", ""Courtyard view"", ""Coffee maker"", ""Private entrance"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Essentials""]",$165.00,30,1125,30,30,1125,1125,30,1125,,t,19,49,79,169,1733270400000,3,0,0,1642550400000,1650153600000,5,5,5,5,5,3.33,5,,f,1,1,0,0,0.09,82.50
21578559,https://www.airbnb.com/rooms/21578559,20241204171216,1733270400000,city scrape,Inn at the Opera Hotel Room,"Hotel room for two people (200sf). Great location & value, highly rated on Trip Advisor & Yelp. Room includes kitchenette.","Hotel is located near many great Hayes Valley restaurants and 1 block away from City Hall, Opera House, and Davies Symphony Hall.",https://a0.muscache.com/pictures/miso/Hosting-21578559/original/d7da4870-91ce-44cb-a8aa-6fdf5cfc0dfe.jpeg,47514427,https://www.airbnb.com/users/show/47514427,Jeffrey & Susan & Bryce,1445817600000,"Penn Valley, CA","My wife and I are retired teachers who love to travel. Our favorite places to visit are Puerto Vallarta and American National Parks. We also plan to travel more in Europe, Australia, and New Zealand. We live in Northern California and love to share our local knowledge with our guests who stay at our time share resorts in San Francisco or Napa.",within an hour,100%,74%,t,https://a0.muscache.com/im/pictures/user/7d9d33f4-9595-4bed-8beb-9ec1f28e46c4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7d9d33f4-9595-4bed-8beb-9ec1f28e46c4.jpg?aki_policy=profile_x_medium,Western Addition/NOPA,95,107,"['email', 'phone']",t,t,Neighborhood highlights,Downtown/Civic Center,,37.77951,-122.42134,Room in boutique hotel,Private room,2,1,1 private bath,2,1,"[""Wifi"", ""Heating"", ""Shampoo"", ""Smoke alarm"", ""Iron"", ""Hot water"", ""Microwave"", ""Hangers"", ""Building staff"", ""Self check-in"", ""TV"", ""Dishes and silverware"", ""Hair dryer"", ""Elevator"", ""Long term stays allowed"", ""Paid parking off premises"", ""Refrigerator"", ""Essentials"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Breakfast"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Private entrance""]",$165.00,2,1125,2,2,1125,1125,2,1125,,t,18,40,70,106,1733270400000,36,0,0,1526947200000,1653868800000,4.78,4.97,4.72,5,4.94,4.97,4.86,License not needed per OSTR,f,23,1,22,0,0.45,82.50
25355368,https://www.airbnb.com/rooms/25355368,20241204171216,1733270400000,city scrape,"San Francisco, St.Marys Park spacious two bedroom","Whether you are traveling here from around the globe or an SF local looking for a new neighborhood this property meets all of your needs! My moms roots began here as she was raised by her Grandmother & Father in this house. This house has been in the family from the 1920s when the houses and neighborhood was developed. This is a family style home plenty of room for adults and kids, there are endless activities and cool things to see and eat. We welcome you home for exploration and relaxation!","Is this area generally considered safe and residential?<br /><br />Yes, this is a residential  area that is safe. Neighbors  are long time residents  with families. It is called St. Mary's  Park because originally St. Mary's  College was going on the land, but they built homes and the college went to Moraga. ( Fun fact). :)",https://a0.muscache.com/pictures/921e86a7-6e6a-4533-9a5e-420cfb653fd0.jpg,169948922,https://www.airbnb.com/users/show/169948922,Erica,1516838400000,"Glendale, CA",,within an hour,100%,98%,t,https://a0.muscache.com/im/pictures/user/a36e04ed-713c-4582-8d35-ed3eab254062.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a36e04ed-713c-4582-8d35-ed3eab254062.jpg?aki_policy=profile_x_medium,Bernal Heights,2,2,"['email', 'phone']",t,t,Neighborhood highlights,Bernal Heights,,37.73339,-122.42474,Entire home,Entire home/apt,6,1,1 bath,2,3,"[""Wifi"", ""Heating"", ""Coffee"", ""Bed linens"", ""Smoke alarm"", ""Dining table"", ""Private backyard \u2013 Fully fenced"", ""Free washer \u2013 In unit"", ""First aid kit"", ""Iron"", ""Bathtub"", ""Oven"", ""Private patio or balcony"", ""Hot water"", ""Microwave"", ""Cleaning products"", ""Hangers"", ""Sound system"", ""Extra pillows and blankets"", ""Toaster"", ""Kitchen"", ""Clothing storage: closet"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Safe"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Lockbox"", ""Dedicated workspace"", ""Fire extinguisher"", ""Long term stays allowed"", ""Refrigerator"", ""Cooking basics"", ""Baking sheet"", ""Free parking on premises"", ""Children\u2019s dinnerware"", ""Air conditioning"", ""Ceiling fan"", ""HDTV"", ""Stove"", ""Coffee maker"", ""Private entrance"", ""Hot water kettle"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Essentials""]",$165.00,30,160,30,30,1125,1125,30,1125,,t,23,53,83,358,1733270400000,9,0,0,1581120000000,1661558400000,5,5,4.56,5,5,5,5,1086829,f,1,1,0,0,0.15,82.50
41886807,https://www.airbnb.com/rooms/41886807,20241204171216,1733270400000,city scrape,Bright Condo steps from heart of the Mission!,"On a peaceful block in the heart of the Inner Mission, this two-bedroom condominium was renovated in 2014 yet maintains charming original details such as wainscoting, crown molding, soaring coved ceilings, and built-in cabinetry. The eat-in kitchen is spacious and bright, featuring a breakfast bar, walk-in pantry, and stainless appliances. A large shared outdoor patio with mature plantings is ideal for indoor/outdoor entertaining. In-unit W/D and bicycle storage.","Steps from the Calle 24 Cultural District, this home is minutes away from vibrant shops, restaurants and cafes such as Philz, Wise Sons, Dynamo Donut, and entertainment.<br /><br />Close to Dolores Park and Bernal Heights!<br /><br />Two blocks from Zuckerberg San Francisco General Hospital.",https://a0.muscache.com/pictures/1857eebd-a7e2-4ee1-b36f-ef896341c845.jpg,22003595,https://www.airbnb.com/users/show/22003595,Sosse,1412121600000,"San Francisco, CA","San Francisco born and raised, I have a passion for travel.",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/14eba165-a3e4-4205-ab7d-e38f9a244674.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/14eba165-a3e4-4205-ab7d-e38f9a244674.jpg?aki_policy=profile_x_medium,,2,3,"['email', 'phone']",t,t,Neighborhood highlights,Mission,,37.75662,-122.40818,Entire condo,Entire home/apt,4,1,1 bath,2,2,"[""Wifi"", ""Heating"", ""Shampoo"", ""Shared patio or balcony"", ""Bed linens"", ""Wine glasses"", ""Smoke alarm"", ""Dishwasher"", ""Dryer"", ""Clothing storage"", ""Iron"", ""Oven"", ""Hot water"", ""Freezer"", ""Books and reading material"", ""Microwave"", ""Cleaning products"", ""Hangers"", ""Extra pillows and blankets"", ""Toaster"", ""Kitchen"", ""BBQ grill"", ""Game console"", ""Outdoor furniture"", ""Self check-in"", ""Conditioner"", ""Body soap"", ""TV"", ""Safe"", ""Shower gel"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Lockbox"", ""Coffee maker: Nespresso"", ""Dedicated workspace"", ""Fire extinguisher"", ""Pets allowed"", ""Long term stays allowed"", ""Washer"", ""Refrigerator"", ""Cooking basics"", ""Baking sheet"", ""Stove"", ""Portable fans"", ""Backyard - Fully fenced"", ""Private entrance"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Essentials""]",$165.00,30,1125,30,30,1125,1125,30,1125,,t,0,18,48,323,1733270400000,17,2,0,1596412800000,1730419200000,4.88,4.82,5,5,5,4.82,4.47,,f,1,1,0,0,0.32,82.50
926818362477759700,https://www.airbnb.com/rooms/926818362477759797,20241204171216,1733270400000,city scrape,A delightful flat in SF.,"Bring the whole family or your friends to this great place with lots of room for fun. It located near the exits of 280 N 101 highway, Balboa Park Bart Station, and a 12-minute drive from SFO. It has 2 bedrooms with accesses to a nice backyard and a queen size sleeper sofa in the living room,  a full kitchen and a clean bathroom on the whole first floor of the house. There are washer/dryer. A high-speed CCS electric charger is available (User pays) It is truly a perfect relaxing place.",,https://a0.muscache.com/pictures/df957480-5ea0-4b34-bcad-74d7d08b43d7.jpg,146400338,https://www.airbnb.com/users/show/146400338,Kang,1502928000000,"San Francisco, CA",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-146400338/original/47811e94-24a6-4e19-bebe-93da9929da33.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-146400338/original/47811e94-24a6-4e19-bebe-93da9929da33.jpeg?aki_policy=profile_x_medium,Cayuga Terrace,1,1,"['email', 'phone']",t,t,,Outer Mission,,37.7158479,-122.4453194,Entire home,Entire home/apt,5,1,1 bath,2,3,"[""Shampoo"", ""Bed linens"", ""Smoke alarm"", ""Central heating"", ""First aid kit"", ""Free washer \u2013 In unit"", ""City skyline view"", ""Keypad"", ""Iron"", ""Hot water"", ""Free dryer \u2013 In building"", ""Outdoor dining area"", ""Kitchen"", ""Clothing storage: closet"", ""Self check-in"", ""Body soap"", ""Shower gel"", ""Dishes and silverware"", ""Hair dryer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Long term stays allowed"", ""Refrigerator"", ""Cooking basics"", ""Free parking on premises"", ""Fast wifi \u2013 488 Mbps"", ""55 inch HDTV"", ""EV charger - level 2"", ""Backyard"", ""Carbon monoxide alarm"", ""Essentials""]",$165.00,1,1125,1,1,1125,1125,1,1125,,t,1,1,1,244,1733270400000,134,92,6,1688774400000,1733011200000,4.82,4.86,4.83,4.93,4.89,4.74,4.78,2023-005989STR,t,1,1,0,0,7.79,82.50
1033587133572122100,https://www.airbnb.com/rooms/1033587133572122096,20241204171216,1733270400000,city scrape,SF 2 Bedroom Pokemon Oasis,This listing is a modern and cozy home with 2 spacious bedrooms and 1.5 bathrooms on the 2nd floor. Enjoy the fully functional kitchen and tons of space to hang out in the living and dining room. Natural light from the windows and skylights. Furnished with custom art for people of all ages to enjoy. Located on a quiet street with easy to find parking. Only 15 minute drive away from SFO and 5 minute drive to Cow Palace.,Residential neighborhood on the border of San Francisco. Street Parking is free and usually easy to find.,https://a0.muscache.com/pictures/miso/Hosting-824218674369102078/original/cac74350-8d5a-4b2f-89e7-30c78978547e.jpeg,107082058,https://www.airbnb.com/users/show/107082058,Ricky,1481500800000,"Stockton, CA",,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/d8fc9ca9-91ac-4f7a-97bc-241833b275b7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d8fc9ca9-91ac-4f7a-97bc-241833b275b7.jpg?aki_policy=profile_x_medium,Crocker-Amazon,4,4,"['email', 'phone']",t,t,Neighborhood highlights,Crocker Amazon,,37.71144272570382,-122.43546379666296,Entire home,Entire home/apt,4,1.5,1.5 baths,2,2,"[""Wifi"", ""Heating"", ""Wine glasses"", ""Smoke alarm"", ""Dining table"", ""First aid kit"", ""Keypad"", ""Oven"", ""Hot water"", ""Microwave"", ""Toaster"", ""Kitchen"", ""Self check-in"", ""TV"", ""Dishes and silverware"", ""Hair dryer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Blender"", ""Exterior security cameras on property"", ""Cooking basics"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Essentials""]",$166.00,1,365,1,1,365,365,1,365,,t,8,28,57,57,1733270400000,54,54,5,1706400000000,1731801600000,4.96,4.89,5,5,4.93,4.69,4.85,STR-0005994,t,3,2,1,0,5.19,83.00
5821380,https://www.airbnb.com/rooms/5821380,20241204171216,1733270400000,city scrape,2 bed 1 bath Mission Flat w/ Yard + Free Parking,"We will accept one small dog, but no cats or large dogs.<br />We are located in the heart of the Mission District, btw 2 BART stations, several bus stops, UCSF Shuttles buses & various shuttle buses to companies located in the Peninsula & South Bay. There is also a network of bike lanes that will connect you to SF Downtown, Caltrain & other parts of SF.",Everything one needs is within walking distance.,https://a0.muscache.com/pictures/b07bce5b-3665-4a03-b3b8-eae798408262.jpg,3131531,https://www.airbnb.com/users/show/3131531,Monica,1343779200000,"San Francisco, CA",Loud Brazilian woman. Married to a friendly California man.  Have traveled a lot in my twenties & 30s.  Took a brake to focus on my career as an environmental planner. Currently I have decided to drop the career & take a sabbatical.  ,within an hour,100%,82%,t,https://a0.muscache.com/im/users/3131531/profile_pic/1383269022/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3131531/profile_pic/1383269022/original.jpg?aki_policy=profile_x_medium,Mission District,4,5,"['email', 'phone']",t,t,Neighborhood highlights,Mission,,37.75968,-122.41746,Entire home,Entire home/apt,4,1,1 bath,2,2,"[""Wifi"", ""Heating"", ""Shampoo"", ""Bed linens"", ""Smoke alarm"", ""Dishwasher"", ""First aid kit"", ""Dryer"", ""Patio or balcony"", ""Keypad"", ""Iron"", ""Oven"", ""Hot water"", ""Microwave"", ""Hangers"", ""Extra pillows and blankets"", ""Kitchen"", ""Self check-in"", ""Smoking allowed"", ""Shower gel"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Fire extinguisher"", ""Pets allowed"", ""Long term stays allowed"", ""Washer"", ""Refrigerator"", ""Exterior security cameras on property"", ""Cooking basics"", ""Free parking on premises"", ""Stove"", ""TV with standard cable"", ""Coffee maker"", ""Private entrance"", ""Backyard"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Essentials""]",$166.00,30,120,30,30,1125,1125,30,1125,,t,0,1,1,64,1733270400000,111,4,0,1438473600000,1725062400000,4.95,4.97,4.98,4.98,4.98,4.79,4.78,STR-0000936,t,2,2,0,0,0.98,83.00
42366245,https://www.airbnb.com/rooms/42366245,20241204171216,1733270400000,city scrape,3BR/2BA entire suite,"Relax with the whole family at this peaceful  place to stay.<br /><br />This suite located in the outer mission district, only 15 minutes drive to SF downtown. Within 30 minutes drive to every popular scenic spot in San Francisco. <br /><br />Many different bus routes in the neighborhood if you want to experience San Francisco bus/muni services. <br /><br />Various grocery stores and Asian supermarkets around the neighborhood. <br /><br />Street parking is easier before 5pm, but we provide a parking space on premise.",Easy access to freeway. One bus to San Francisco downtown. Asian supermarket is within 4 min drive or 13 mins walk. H-Mart is about 5 min drive. Safeway is only 2 mins drive. Close to Bart station as well if need to take Bart to travel around Bay Area.,https://a0.muscache.com/pictures/a636e090-f45a-48af-a53c-cfce4bc4822e.jpg,69261219,https://www.airbnb.com/users/show/69261219,Yvonne Jia Yu,1461715200000,"San Francisco, CA","Joined Airbnb in 2016, starting as a host in 2022. I personally prefer to book Airbnb to places as well, so I hope I can provide a pleasant experience for all the travelers from around the world during your stay in San Francisco. ",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/06604dbf-e149-4232-95c8-9cd1c0d582d8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/06604dbf-e149-4232-95c8-9cd1c0d582d8.jpg?aki_policy=profile_x_medium,Outer Mission,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Outer Mission,,37.71522,-122.44366,Entire home,Entire home/apt,7,2,2 baths,3,4,"[""Wifi"", ""Shampoo"", ""Coffee"", ""Bed linens"", ""Standalone high chair - available upon request"", ""Wine glasses"", ""Smoke alarm"", ""Dining table"", ""Central heating"", ""Free washer \u2013 In unit"", ""First aid kit"", ""Keypad"", ""Iron"", ""Oven"", ""Hot water"", ""55 inch HDTV with HBO Max, Hulu, Amazon Prime Video, Disney+, Netflix, Apple TV"", ""Laundromat nearby"", ""Freezer"", ""Microwave"", ""Hangers"", ""Extra pillows and blankets"", ""Toaster"", ""Kitchen"", ""Clothing storage: closet"", ""Board games"", ""Self check-in"", ""Conditioner"", ""Private entrance"", ""Body soap"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Exterior security cameras on property"", ""Cooking basics"", ""Free parking on premises"", ""Portable fans"", ""Coffee maker"", ""Electric stove"", ""Hot water kettle"", ""Backyard"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Essentials""]",$166.00,1,27,1,1,1125,1125,1,1125,,t,19,49,74,336,1733270400000,107,44,2,1649030400000,1732665600000,4.92,4.87,4.91,4.96,4.96,4.78,4.82,2021-012844STR,f,1,1,0,0,3.29,55.33
32945670,https://www.airbnb.com/rooms/32945670,20241204171216,1733270400000,city scrape,2 Bedroom 1 Bath Located in SOMA/South of Market,"This 800 square foot townhouse was built in 1992. Beautiful hardwood floor in the kitchen and living room. The kitchen is fully equipped and the appliances are stainless steel. It comes with a small balcony to enjoy quiet time drinking coffee and reading the newspaper. Lovely home suitable for a small family, colleagues, or for an individual who wants more space. 1 car attached parking garage as well.","SoMa, or South of Market, is a vast, warehouse-filled district. It encompasses Mission Bay and South Beach, where the Giants play baseball at waterfront AT&T Park. Surrounding Yerba Buena Gardens is an arts center, sleek convention complex Moscone Center and several museums, including the acclaimed San Francisco Museum of Modern Art (SFMOMA). The area is dotted with upscale dining options and high-energy nightclubs.",https://a0.muscache.com/pictures/miso/Hosting-32945670/original/4a74ca7a-f6aa-4d48-a510-20262fde8461.png,13832870,https://www.airbnb.com/users/show/13832870,International,1396396800000,"San Francisco, CA","Where you stay while visiting a city directly impacts your perceptions of that city. At International Executive Rental (IER) we believe your accommodations should be on par with your environment, and since San Francisco is such an incredible city, your housing must be as well. Without mentioning the superb weather and fabulous restaurants, let’s be fair; there are multiple highlights in San Francisco that should be encountered, if you are looking for additional reasons to plan your next trip. But before you tour…

Remember International Executive Rental (IER) is a corporate relocation company, located in the heart of San Francisco and specializing in executive and exceptional temporary housing. Our holdings will suit your most distinctive tastes, whether your stay requires a short term or an open-ended lease.

IER provides some of the best extended-stay experiences in San Francisco. Taking great care of all parties, anticipating California landlords and visitors needs is what distinguishes IER. With each stay, we offer housekeeping, local phone, basic cable, electric utility* with exemplary delivery of services. International Executive Rental offers corporate apartments, spacious homes, urban lofts, as well as San Francisco Victorians. ….
",within a day,100%,32%,f,https://a0.muscache.com/im/pictures/user/21974484-8730-4626-a362-816da41b69c6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/21974484-8730-4626-a362-816da41b69c6.jpg?aki_policy=profile_x_medium,SoMa,23,68,['phone'],t,t,Neighborhood highlights,South of Market,,37.77977,-122.40113,Entire condo,Entire home/apt,4,1,1 bath,2,2,"[""Wifi"", ""Smoke alarm"", ""Central heating"", ""Dishwasher"", ""Dryer"", ""Bathtub"", ""Oven"", ""Hot water"", ""Microwave"", ""Hangers"", ""Kitchen"", ""TV"", ""Dishes and silverware"", ""Hair dryer"", ""Free residential garage on premises \u2013 1 space"", ""Dedicated workspace"", ""Pets allowed"", ""Washer"", ""Refrigerator"", ""Cooking basics"", ""Stove"", ""Coffee maker"", ""Private entrance"", ""Carbon monoxide alarm"", ""Essentials""]",$167.00,30,365,30,30,365,365,30,365,,t,2,32,62,337,1733270400000,7,2,0,1572134400000,1730505600000,4.57,4.86,4.86,4.43,4.86,5,4.57,,f,22,22,0,0,0.11,83.50
147443,https://www.airbnb.com/rooms/147443,20241204171216,1733270400000,city scrape,Best Views in all of San Francisco,"The perfect place to enjoy VIEWS atop Noe Valley, the most central location within San Francisco. This 2nd story walk-up unit has hardwood floors, recessed lights w/ dimmers, large empty closets, and luxury bathrooms. Free HD Cable with DVR and HBO. Free high speed wifi. Huge sunny patio w/ hammock, sun lounger and zen rock garden. [DISCLAIMER: In extenuating circumstances, you may be asked to move to a newly renovated 3rd story unit w/ same interior floor plan.]","If you are interested in exploring the neighborhood around the Vista Point, it's a short 10 minute walk down the hill to the many shops and restaurants located along 24th Street in the heart of Noe Valley all the way to the hip and trendy Mission district.<br /><br />Just up the hill, Twin Peaks is a breath-taking neighborhood that rises above the rest (literally!). Occupying two of San Francisco’s highest summits, Twin Peaks offers quiet seclusion from the city below. The neighborhood’s high altitude location may remove it from hurried urban activity, but the steep descent from its hilltops is made worth it by Twin Peaks’ sweeping San Francisco vistas.",https://a0.muscache.com/pictures/2843751/5fd2dd56_original.jpg,709325,https://www.airbnb.com/users/show/709325,Mark,1308182400000,"San Francisco, CA","I am an avid traveler and have visited more than 30 international cities and countries in the States, Europe, North, Central and South America, and Asia. This enjoyment has served as an inspiration for me to design places with every amenity and convenience to other frequent travelers like myself.",within an hour,100%,96%,f,https://a0.muscache.com/im/users/709325/profile_pic/1345783770/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/709325/profile_pic/1345783770/original.jpg?aki_policy=profile_x_medium,Diamond Heights,5,12,"['email', 'phone']",t,t,Neighborhood highlights,Twin Peaks,,37.74742,-122.44477,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2,3,"[""Wifi"", ""Heating"", ""Shampoo"", ""Shared patio or balcony"", ""Bed linens"", ""Room-darkening shades"", ""Smoke alarm"", ""Dishwasher"", ""First aid kit"", ""Dryer"", ""City skyline view"", ""Iron"", ""Bathtub"", ""Oven"", ""Hot water"", ""Laundromat nearby"", ""Freezer"", ""Microwave"", ""Hangers"", ""Indoor fireplace"", ""Bay view"", ""Kitchen"", ""BBQ grill"", ""Clothing storage: closet, wardrobe, and dresser"", ""Outdoor furniture"", ""Self check-in"", ""Dishes and silverware"", ""Free street parking"", ""Hair dryer"", ""Dedicated workspace"", ""Fire extinguisher"", ""Long term stays allowed"", ""Private hot tub"", ""Washer"", ""Refrigerator"", ""Cooking basics"", ""Sun loungers"", ""Stove"", ""TV with standard cable"", ""Coffee maker"", ""Lockbox"", ""Backyard"", ""Carbon monoxide alarm"", ""Essentials""]",$167.00,30,180,30,30,180,180,30,180,,t,0,0,0,248,1733270400000,107,0,0,1309564800000,1685491200000,4.6,4.78,4.5,4.77,4.75,4.64,4.59,,f,4,4,0,0,0.65,83.50
